"gene_ID","gene_name","difference","logpval","significant"
"A1BG","A1BG",-1.21311581652633,1.77491445630185,NA
"A1CF","A1CF",-1.2848129688033,1.80114235065639,NA
"A2M","A2M",1.68631702155433,0.0917347542456747,NA
"A2ML1","A2ML1",0.977949157057871,0.328099470938763,NA
"A3GALT2","A3GALT2",-2.65279463424789,1.99201715762256,"+"
"A4GALT","A4GALT",0.131922760189625,0.895045385937286,NA
"A4GNT","A4GNT",-1.78382514865101,1.92554791826018,NA
"AAAS","AAAS",0.197884140284437,0.843135713031448,NA
"AACS","AACS",0.117583329734231,0.906397814250274,NA
"AADAC","AADAC",-1.70639222419189,1.91206492261448,NA
"AADACL2","AADACL2",-1.06685362588131,1.71396206146166,NA
"AADACL3","AADACL3",-2.65279463424789,1.99201715762256,"+"
"AADAT","AADAT",-0.734178839316173,1.53716025154612,NA
"AAGAB","AAGAB",0.421579255388584,0.673332150615908,NA
"AAK1","AAK1",0.685424775767833,0.493075914251375,NA
"AAMDC","AAMDC",-0.0258109748197092,1.0205918918741,NA
"AAMP","AAMP",0.519087382485263,0.603699806700871,NA
"AANAT","AANAT",-1.74367474337591,1.9187841781438,NA
"AAR2","AAR2",0.154865848918255,0.876927077390698,NA
"AARD","AARD",-1.70639222419189,1.91206492261448,NA
"AARS2","AARS2",0.0946402410056004,0.924600585568299,NA
"AARSD1","AARSD1",0.00573577218215747,0.995423541025138,NA
"AASDH","AASDH",0.0258109748197092,0.979408108125897,NA
"AASDHPPT","AASDHPPT",0.318335356109747,0.750230567827889,NA
"AASS","AASS",0.57357721821576,0.566253931810271,NA
"AATF","AATF",0.260977634288171,0.794109754978538,NA
"AATK","AATK",-0.651010142674887,1.48496006043868,NA
"ABAT","ABAT",0.0401504052751034,0.96797321657507,NA
"ABCA1","ABCA1",1.13855077815828,0.254890568333818,NA
"ABCA10","ABCA10",0.447390230208293,0.654593328602623,NA
"ABCA12","ABCA12",0.0114715443643149,0.990847232608688,NA
"ABCA13","ABCA13",-0.593652420853312,1.44725538794771,NA
"ABCA2","ABCA2",0.100376013187758,0.920045812279725,NA
"ABCA3","ABCA3",-0.07169715227697,1.05715707751425,NA
"ABCA4","ABCA4",-1.00662801796866,1.68588643491034,NA
"ABCA5","ABCA5",0.797272333319906,0.425292884733205,NA
"ABCA6","ABCA6",1.01809956233297,0.308630643323809,NA
"ABCA7","ABCA7",-0.0803008105502062,1.06400198642828,NA
"ABCA8","ABCA8",1.2303231330728,0.218576124985006,NA
"ABCA9","ABCA9",0.831686966412852,0.405585659345249,NA
"ABCB1","ABCB1",-0.226563001195225,1.17923643507566,NA
"ABCB10","ABCB10",0.0975081270966792,0.922322880497525,NA
"ABCB11","ABCB11",-2.06487798557674,1.96106545344784,"+"
"ABCB4","ABCB4",0.0286788609107879,0.977120715981907,NA
"ABCB5","ABCB5",-0.805875991593143,1.57968564428357,NA
"ABCB6","ABCB6",0.195016254193358,0.845380222914893,NA
"ABCB7","ABCB7",0.281052836925723,0.778669874347289,NA
"ABCB8","ABCB8",-0.00860365827323621,1.00686464141238,NA
"ABCB9","ABCB9",-0.628067053946257,1.47003998542613,NA
"ABCC1","ABCC1",0.461729660663687,0.644275198053101,NA
"ABCC10","ABCC10",-0.0544898357304971,1.04345509352808,NA
"ABCC11","ABCC11",-1.3937926402643,1.83661976874226,NA
"ABCC12","ABCC12",-0.639538598310572,1.47752738777501,NA
"ABCC2","ABCC2",-0.66821745922136,1.49600520769034,NA
"ABCC3","ABCC3",-0.43018291366182,1.33293740994884,NA
"ABCC4","ABCC4",0.146262190645019,0.883714412314749,NA
"ABCC5","ABCC5",0.814479649866379,0.415370225637003,NA
"ABCC6","ABCC6",-1.27620931053007,1.7981184617377,NA
"ABCC8","ABCC8",-1.36798166544459,1.82868218482493,NA
"ABCC9","ABCC9",1.41960361508401,0.155723112384155,NA
"ABCD1","ABCD1",-0.16633739328257,1.13210855966332,NA
"ABCD2","ABCD2",-0.344146330929456,1.26926375855598,NA
"ABCD3","ABCD3",0.510483724212026,0.609712614280803,NA
"ABCD4","ABCD4",0.0803008105502062,0.935998013571722,NA
"ABCE1","ABCE1",0.576445104306839,0.564314364902123,NA
"ABCF1","ABCF1",0.639538598310572,0.522472612224992,NA
"ABCF2","ABCF2",0.539162585122815,0.589774674408716,NA
"ABCF3","ABCF3",0.410107711024268,0.681726936432348,NA
"ABCG1","ABCG1",0.590784534762233,0.554664798456541,NA
"ABCG2","ABCG2",-0.349882103111614,1.27357282118732,NA
"ABCG4","ABCG4",-1.67197759109894,1.90547125901435,NA
"ABCG5","ABCG5",-2.06487798557674,1.96106545344784,"+"
"ABCG8","ABCG8",-1.82397555392612,1.93184423190358,NA
"ABHD1","ABHD1",-0.995156473604344,1.68033983240473,NA
"ABHD10","ABHD10",0.266713406470328,0.789689830860899,NA
"ABHD11","ABHD11",-0.12045121582531,1.09587427767169,NA
"ABHD12","ABHD12",0.114715443643152,0.908670672485746,NA
"ABHD12B","ABHD12B",-1.64903450237031,1.900859433501,NA
"ABHD13","ABHD13",0.123319101916388,0.901854415142522,NA
"ABHD14A","ABHD14A",-0.23803454555954,1.18814569935749,NA
"ABHD14A-ACY1","ABHD14A-ACY1",-1.72073165464728,1.91470047051774,NA
"ABHD14B","ABHD14B",0.229430887286304,0.818534031751708,NA
"ABHD15","ABHD15",-0.157733735009334,1.12533338345223,NA
"ABHD16A","ABHD16A",0.298260153472195,0.765504613891329,NA
"ABHD16B","ABHD16B",-0.937798751782767,1.6516521573044,NA
"ABHD17A","ABHD17A",0.372825191840244,0.709278552091646,NA
"ABHD17B","ABHD17B",0.0372825191840246,0.970259743472658,NA
"ABHD17C","ABHD17C",-0.269581292561407,1.21251760596141,NA
"ABHD18","ABHD18",0.212223570739831,0.831932618747402,NA
"ABHD2","ABHD2",0.90911989087198,0.363286844147005,NA
"ABHD3","ABHD3",0,1,NA
"ABHD4","ABHD4",0.0315467470018666,0.974833511962808,NA
"ABHD5","ABHD5",0.306863811745432,0.758947035007949,NA
"ABHD6","ABHD6",-0.275317064743565,1.21692734488255,NA
"ABHD8","ABHD8",-0.435918685843977,1.33710427272728,NA
"ABI1","ABI1",0.559237787760366,0.575999447168676,NA
"ABI2","ABI2",0.496144293756632,0.619792610339282,NA
"ABI3","ABI3",-0.464597546754766,1.357780310567,NA
"ABI3BP","ABI3BP",0.805875991593143,0.420314355716431,NA
"ABL1","ABL1",0.685424775767833,0.493075914251375,NA
"ABL2","ABL2",0.791536561137749,0.428630949787528,NA
"ABLIM1","ABLIM1",1.3937926402643,0.163380231257738,NA
"ABLIM2","ABLIM2",0.748518269771567,0.454147609348873,NA
"ABLIM3","ABLIM3",0.455993888481529,0.648394372994712,NA
"ABO","ABO",-1.27334142443899,1.7971030867934,NA
"ABR","ABR",0.59652030694439,0.550827692034663,NA
"ABRA","ABRA",0.516219496394184,0.605701114886517,NA
"ABRACL","ABRACL",-0.33554267265622,1.26278423961563,NA
"ABRAXAS1","ABRAXAS1",0.083168696641285,0.933717402942998,NA
"ABRAXAS2","ABRAXAS2",0.209355684648753,0.834170584687927,NA
"ABT1","ABT1",0.0774329244591275,0.938279149470548,NA
"ABTB1","ABTB1",0.0286788609107879,0.977120715981907,NA
"ABTB2","ABTB2",-0.315467470018668,1.24759325381543,NA
"ACAA1","ACAA1",0.209355684648753,0.834170584687927,NA
"ACAA2","ACAA2",0.52482315466742,0.59970613359984,NA
"ACACA","ACACA",0.662481687039203,0.507662567420771,NA
"ACACB","ACACB",0.840290624686088,0.400745456747552,NA
"ACAD10","ACAD10",0.0344146330929454,0.972546514863221,NA
"ACAD11","ACAD11",0.321203242200825,0.748056375304252,NA
"ACAD8","ACAD8",0.272449178652486,0.785276663187735,NA
"ACAD9","ACAD9",0.369957305749165,0.711414301992947,NA
"ACADL","ACADL",-0.33554267265622,1.26278423961563,NA
"ACADM","ACADM",0.728443067134015,0.466342407963503,NA
"ACADS","ACADS",0.378560964022402,0.70501391447327,NA
"ACADSB","ACADSB",0.659613800948124,0.50950169551824,NA
"ACADVL","ACADVL",1.16722963906907,0.243117644465061,NA
"ACAN","ACAN",-0.412975597115347,1.32037550719632,NA
"ACAP1","ACAP1",-0.275317064743565,1.21692734488255,NA
"ACAP2","ACAP2",0.762857700226961,0.445548265322883,NA
"ACAP3","ACAP3",0.275317064743565,0.783072655117447,NA
"ACAT1","ACAT1",0.840290624686088,0.400745456747552,NA
"ACAT2","ACAT2",0.129054874098546,0.897314228573403,NA
"ACBD3","ACBD3",0.651010142674887,0.515039939561321,NA
"ACBD4","ACBD4",-0.229430887286304,1.18146596824829,NA
"ACBD5","ACBD5",0.481804863301238,0.629944574258113,NA
"ACBD6","ACBD6",0.223695115104146,0.822994547221236,NA
"ACBD7","ACBD7",-0.326939014382983,1.2562859880768,NA
"ACCS","ACCS",-0.0143394304553942,1.01144081809429,NA
"ACCSL","ACCSL",-2.29144098677196,1.97806207867526,"+"
"ACD","ACD",-0.433050799752899,1.33502213508578,NA
"ACE","ACE",0.0114715443643149,0.990847232608688,NA
"ACE2","ACE2",-0.957873954420319,1.6618736785003,NA
"ACER1","ACER1",-1.12421134770289,1.73907662345629,NA
"ACER2","ACER2",-0.258109748197092,1.20367779154816,NA
"ACER3","ACER3",0.407239824933189,0.683831854286731,NA
"ACHE","ACHE",0.281052836925723,0.778669874347289,NA
"ACIN1","ACIN1",0.846026396868246,0.397538018710285,NA
"ACKR1","ACKR1",0.562105673851445,0.574044022831255,NA
"ACKR2","ACKR2",-0.972213384875713,1.66905559689909,NA
"ACKR3","ACKR3",0.88330891605227,0.377069387786645,NA
"ACKR4","ACKR4",0.0114715443643149,0.990847232608688,NA
"ACLY","ACLY",0.834554852503931,0.403968390995113,NA
"ACMSD","ACMSD",-1.57733735009334,1.88528207740303,NA
"ACO1","ACO1",0.536294699031735,0.591754893641579,NA
"ACO2","ACO2",0.989420701422186,0.32245735018081,NA
"ACOD1","ACOD1",-2.65279463424789,1.99201715762256,"+"
"ACOT1","ACOT1",-0.372825191840244,1.29072144790835,NA
"ACOT11","ACOT11",0.209355684648753,0.834170584687927,NA
"ACOT12","ACOT12",-1.35364223498919,1.82414945449245,NA
"ACOT13","ACOT13",0.246638203832777,0.805188235325498,NA
"ACOT2","ACOT2",0.100376013187758,0.920045812279725,NA
"ACOT4","ACOT4",-1.20738004434417,1.77271418286281,NA
"ACOT6","ACOT6",-1.54865848918255,1.87853616235497,NA
"ACOT7","ACOT7",-0.275317064743565,1.21692734488255,NA
"ACOT8","ACOT8",-0.183544709829043,1.14562935879239,NA
"ACOT9","ACOT9",0.450258116299372,0.65252433561563,NA
"ACOX1","ACOX1",0.877573143870113,0.380175408895506,NA
"ACOX2","ACOX2",-0.235166659468462,1.18592061771981,NA
"ACOX3","ACOX3",0.0258109748197092,0.979408108125897,NA
"ACOXL","ACOXL",-0.98081704314895,1.67331702788476,NA
"ACP1","ACP1",0.493276407665554,0.621817295936212,NA
"ACP2","ACP2",0.283920723016801,0.776471135056811,NA
"ACP4","ACP4",-2.29144098677196,1.97806207867526,"+"
"ACP5","ACP5",0.21509145683091,0.829696014491502,NA
"ACP6","ACP6",0.266713406470328,0.789689830860899,NA
"ACP7","ACP7",-0.76572558631804,1.55616040051052,NA
"ACR","ACR",-2.65279463424789,1.99201715762256,"+"
"ACRBP","ACRBP",-1.08406094242779,1.72166222115698,NA
"ACRV1","ACRV1",-2.65279463424789,1.99201715762256,"+"
"ACSBG1","ACSBG1",-1.0410426510616,1.70214424614604,NA
"ACSBG2","ACSBG2",-1.87272961747446,1.93889426866153,NA
"ACSF2","ACSF2",-0.123319101916388,1.09814558485748,NA
"ACSF3","ACSF3",0.0860365827323642,0.931437336216513,NA
"ACSL1","ACSL1",1.22745524698173,0.21965153253527,NA
"ACSL3","ACSL3",0.886176802143349,0.375522262099069,NA
"ACSL4","ACSL4",0.656745914857045,0.511344305979628,NA
"ACSL5","ACSL5",0.195016254193358,0.845380222914893,NA
"ACSL6","ACSL6",-0.378560964022402,1.29498608552673,NA
"ACSM1","ACSM1",-1.1901727277977,1.7660214900827,NA
"ACSM2A","ACSM2A",-1.95016254193358,1.94884325116423,NA
"ACSM2B","ACSM2B",-2.46924992441885,1.98646033820815,"+"
"ACSM3","ACSM3",-0.934930865691689,1.65017607087294,NA
"ACSM4","ACSM4",-2.65279463424789,1.99201715762256,"+"
"ACSM5","ACSM5",-0.450258116299372,1.34747566438437,NA
"ACSM6","ACSM6",-1.51424385608961,1.87003599765864,NA
"ACSS1","ACSS1",0.521955268576342,0.601701475611101,NA
"ACSS2","ACSS2",0.719839408860779,0.471623877643877,NA
"ACSS3","ACSS3",0.0315467470018666,0.974833511962808,NA
"ACTA1","ACTA1",2.56675805151553,0.0102654211670341,"+"
"ACTA2","ACTA2",1.06972151197239,0.284744680383535,NA
"ACTB","ACTB",1.79816457910641,0.0721509308674147,NA
"ACTBL2","ACTBL2",-2.16238611267342,1.96941157289611,"+"
"ACTC1","ACTC1",1.2991523992587,0.193891633537095,NA
"ACTG1","ACTG1",1.6232235275506,0.104541630109603,NA
"ACTG2","ACTG2",0.103243899278837,0.917769399459871,NA
"ACTL10","ACTL10",-1.0152316762419,1.69000459560635,NA
"ACTL6A","ACTL6A",0.131922760189625,0.895045385937286,NA
"ACTL7A","ACTL7A",-2.16238611267342,1.96941157289611,"+"
"ACTL7B","ACTL7B",-2.65279463424789,1.99201715762256,"+"
"ACTL8","ACTL8",-2.65279463424789,1.99201715762256,"+"
"ACTN1","ACTN1",0.754254041953725,0.450696692813509,NA
"ACTN2","ACTN2",1.76661783210454,0.0772922525450651,NA
"ACTN3","ACTN3",-1.50277231172529,1.86710223175858,NA
"ACTN4","ACTN4",0.929195093509531,0.352787989730606,NA
"ACTR10","ACTR10",0.476069091119081,0.634025156408827,NA
"ACTR1A","ACTR1A",0.911987776963058,0.361775151998846,NA
"ACTR1B","ACTR1B",0.55063412948713,0.581884507822782,NA
"ACTR2","ACTR2",0.995156473604344,0.319660167595274,NA
"ACTR3","ACTR3",0.992288587513265,0.321056768855731,NA
"ACTR3B","ACTR3B",-0.410107711024268,1.31827306356765,NA
"ACTR3C","ACTR3C",0.378560964022402,0.70501391447327,NA
"ACTR5","ACTR5",-0.332674786565141,1.26062021610348,NA
"ACTR6","ACTR6",-0.0659613800948125,1.05259142731893,NA
"ACTR8","ACTR8",0.372825191840244,0.709278552091646,NA
"ACTRT1","ACTRT1",-2.65279463424789,1.99201715762256,"+"
"ACTRT3","ACTRT3",-0.975081270966792,1.67048005188524,NA
"ACVR1","ACVR1",0.404371938842111,0.685939231945823,NA
"ACVR1B","ACVR1B",0.134790646280704,0.892777401530893,NA
"ACVR1C","ACVR1C",-0.648142256583809,1.48310705471819,NA
"ACVR2A","ACVR2A",0.260977634288171,0.794109754978538,NA
"ACVR2B","ACVR2B",0.410107711024268,0.681726936432348,NA
"ACVRL1","ACVRL1",0.499012179847711,0.617770803587172,NA
"ACY1","ACY1",-0.103243899278837,1.08223060054013,NA
"ACY3","ACY3",-0.880441029961192,1.62137956233592,NA
"ACYP1","ACYP1",-0.605123965217627,1.45490336822542,NA
"ACYP2","ACYP2",0.283920723016801,0.776471135056811,NA
"ADA","ADA",-0.212223570739831,1.1680673812526,NA
"ADA2","ADA2",0.140526418462861,0.888244080673242,NA
"ADAD2","ADAD2",-2.110764163034,1.96520741213983,"+"
"ADAL","ADAL",0.223695115104146,0.822994547221236,NA
"ADAM10","ADAM10",0.745650383680488,0.455878638652989,NA
"ADAM11","ADAM11",-1.47982922299666,1.86108117221079,NA
"ADAM12","ADAM12",0.648142256583809,0.516892945281808,NA
"ADAM15","ADAM15",0.78866867504667,0.430305680945655,NA
"ADAM17","ADAM17",0.547766243396051,0.583852420035703,NA
"ADAM19","ADAM19",0.355617875293771,0.722126755102904,NA
"ADAM20","ADAM20",0.200752026375516,0.840892476565707,NA
"ADAM21","ADAM21",-0.797272333319906,1.57470711526679,NA
"ADAM22","ADAM22",-0.189280482011201,1.15012700808805,NA
"ADAM23","ADAM23",0.0917723549145217,0.926878908931412,NA
"ADAM28","ADAM28",-0.0975081270966792,1.07767711950248,NA
"ADAM29","ADAM29",-2.46924992441885,1.98646033820815,"+"
"ADAM32","ADAM32",-0.757121928044803,1.55102318205924,NA
"ADAM33","ADAM33",0.332674786565141,0.739379783896524,NA
"ADAM7","ADAM7",-2.46924992441885,1.98646033820815,"+"
"ADAM8","ADAM8",-0.149130076736097,1.11854900655163,NA
"ADAM9","ADAM9",1.06972151197239,0.284744680383535,NA
"ADAMDEC1","ADAMDEC1",-0.748518269771567,1.54585239065113,NA
"ADAMTS1","ADAMTS1",1.35937800717135,0.17402683652479,NA
"ADAMTS10","ADAMTS10",-0.0286788609107879,1.02287928401809,NA
"ADAMTS12","ADAMTS12",0.421579255388584,0.673332150615908,NA
"ADAMTS13","ADAMTS13",-0.722707294951857,1.53014026719709,NA
"ADAMTS14","ADAMTS14",-0.203619912466595,1.16134946876525,NA
"ADAMTS15","ADAMTS15",-0.0659613800948125,1.05259142731893,NA
"ADAMTS16","ADAMTS16",-0.473201205028002,1.36393036186096,NA
"ADAMTS17","ADAMTS17",-0.07169715227697,1.05715707751425,NA
"ADAMTS18","ADAMTS18",-0.607991851308706,1.45680712158026,NA
"ADAMTS19","ADAMTS19",-0.610859737399784,1.45870755834755,NA
"ADAMTS2","ADAMTS2",0.754254041953725,0.450696692813509,NA
"ADAMTS20","ADAMTS20",-2.46924992441885,1.98646033820815,"+"
"ADAMTS3","ADAMTS3",-0.519087382485263,1.39630019329913,NA
"ADAMTS4","ADAMTS4",0.662481687039203,0.507662567420771,NA
"ADAMTS5","ADAMTS5",0.679689003585675,0.496701400245556,NA
"ADAMTS6","ADAMTS6",-0.0229430887286304,1.01830433040448,NA
"ADAMTS7","ADAMTS7",-0.473201205028002,1.36393036186096,NA
"ADAMTS8","ADAMTS8",-1.11273980333857,1.73417980459213,NA
"ADAMTS9","ADAMTS9",0.86036582732364,0.389587416855246,NA
"ADAMTSL1","ADAMTSL1",-0.23803454555954,1.18814569935749,NA
"ADAMTSL2","ADAMTSL2",-0.438786571935056,1.3391838089811,NA
"ADAMTSL3","ADAMTSL3",0.243770317741698,0.807408709944237,NA
"ADAMTSL4","ADAMTSL4",0.450258116299372,0.65252433561563,NA
"ADAMTSL5","ADAMTSL5",-0.544898357304972,1.41417657386932,NA
"ADAP1","ADAP1",-0.564973559942524,1.42790825179609,NA
"ADAP2","ADAP2",0.203619912466595,0.838650531234748,NA
"ADAR","ADAR",1.06685362588131,0.286037938538337,NA
"ADARB1","ADARB1",0.318335356109747,0.750230567827889,NA
"ADARB2","ADARB2",-0.805875991593143,1.57968564428357,NA
"ADAT1","ADAT1",0.212223570739831,0.831932618747402,NA
"ADAT2","ADAT2",-0.0516219496394183,1.04117007062735,NA
"ADAT3","ADAT3",-1.12994711988505,1.74150149270184,NA
"ADCK1","ADCK1",-0.401504052751032,1.31195094506872,NA
"ADCK2","ADCK2",-0.0258109748197092,1.0205918918741,NA
"ADCK5","ADCK5",-0.570709332124681,1.43180330815963,NA
"ADCY1","ADCY1",0.0774329244591275,0.938279149470548,NA
"ADCY10","ADCY10",-0.86036582732364,1.61041258314475,NA
"ADCY2","ADCY2",0.636670712219494,0.524339354613294,NA
"ADCY3","ADCY3",0.395768280568875,0.692275978682961,NA
"ADCY4","ADCY4",0.140526418462861,0.888244080673242,NA
"ADCY5","ADCY5",-0.50188006593879,1.3842481118083,NA
"ADCY6","ADCY6",0.421579255388584,0.673332150615908,NA
"ADCY7","ADCY7",0.602256079126548,0.547003691819801,NA
"ADCY8","ADCY8",-1.78382514865101,1.92554791826018,NA
"ADCY9","ADCY9",0.470333318936923,0.638116896290743,NA
"ADCYAP1","ADCYAP1",-0.630934940037336,1.4719169350012,NA
"ADCYAP1R1","ADCYAP1R1",-0.0774329244591275,1.06172085052945,NA
"ADD1","ADD1",0.983684929240028,0.325270452119646,NA
"ADD2","ADD2",-0.367089419658087,1.28644768088392,NA
"ADD3","ADD3",1.02383533451513,0.305913057760973,NA
"ADGB","ADGB",-1.92721945320495,1.94604771337,NA
"ADGRA1","ADGRA1",-0.914855663054137,1.6397325915219,NA
"ADGRA2","ADGRA2",0.513351610303105,0.607705388118546,NA
"ADGRA3","ADGRA3",0.499012179847711,0.617770803587172,NA
"ADGRB1","ADGRB1",-1.3393028045338,1.81952788388136,NA
"ADGRB2","ADGRB2",-0.886176802143349,1.62447773790093,NA
"ADGRB3","ADGRB3",-0.0401504052751034,1.03202678342493,NA
"ADGRD1","ADGRD1",0.258109748197092,0.796322208451837,NA
"ADGRD2","ADGRD2",-2.65279463424789,1.99201715762256,"+"
"ADGRE1","ADGRE1",-0.963609726602477,1.66475837150975,NA
"ADGRE2","ADGRE2",-0.392900394477796,1.30560694979157,NA
"ADGRE3","ADGRE3",-1.02670322060621,1.69543976767906,NA
"ADGRE5","ADGRE5",0.418711369297505,0.675427085619093,NA
"ADGRF1","ADGRF1",-0.714103636678621,1.52483690263781,NA
"ADGRF3","ADGRF3",-1.34790646280704,1.82231153082621,NA
"ADGRF4","ADGRF4",-0.536294699031736,1.40824510635842,NA
"ADGRF5","ADGRF5",0.69402843404107,0.487664377397622,NA
"ADGRG1","ADGRG1",-0.0315467470018666,1.02516648803719,NA
"ADGRG2","ADGRG2",-0.212223570739831,1.1680673812526,NA
"ADGRG3","ADGRG3",-0.708367864496463,1.52128315681397,NA
"ADGRG4","ADGRG4",-1.35364223498919,1.82414945449245,NA
"ADGRG5","ADGRG5",-1.32783126016948,1.81576614256442,NA
"ADGRG6","ADGRG6",-0.060225607912655,1.04802404943596,NA
"ADGRG7","ADGRG7",-2.29144098677196,1.97806207867526,"+"
"ADGRL1","ADGRL1",-0.240902431650619,1.19036926254931,NA
"ADGRL2","ADGRL2",0.78866867504667,0.430305680945655,NA
"ADGRL3","ADGRL3",-0.212223570739831,1.1680673812526,NA
"ADGRL4","ADGRL4",0.33554267265622,0.737215760384368,NA
"ADGRV1","ADGRV1",-0.338410558747298,1.264946181695,NA
"ADH1A","ADH1A",-1.58594100836658,1.88724730787195,NA
"ADH1B","ADH1B",0.831686966412852,0.405585659345249,NA
"ADH1C","ADH1C",-0.206487798557674,1.16359010527578,NA
"ADH4","ADH4",-0.504747952029869,1.38626412340072,NA
"ADH5","ADH5",0.857497941232561,0.391169752119697,NA
"ADH6","ADH6",-1.57733735009334,1.88528207740303,NA
"ADH7","ADH7",0.197884140284437,0.843135713031448,NA
"ADHFE1","ADHFE1",0.154865848918255,0.876927077390698,NA
"ADI1","ADI1",0.639538598310572,0.522472612224992,NA
"ADIG","ADIG",-2.65279463424789,1.99201715762256,"+"
"ADIPOQ","ADIPOQ",0.344146330929456,0.730736241444024,NA
"ADIPOR1","ADIPOR1",0.840290624686088,0.400745456747552,NA
"ADIPOR2","ADIPOR2",0.590784534762233,0.554664798456541,NA
"ADIRF","ADIRF",0.688292661858912,0.491268501829445,NA
"ADK","ADK",0.0803008105502062,0.935998013571722,NA
"ADM","ADM",0.30973169783651,0.756764995945948,NA
"ADM2","ADM2",-0.8116117637753,1.5829855609931,NA
"ADM5","ADM5",-0.986552815331107,1.67613808863925,NA
"ADNP","ADNP",0.688292661858912,0.491268501829445,NA
"ADNP2","ADNP2",0.174941051555807,0.861125953154164,NA
"ADO","ADO",0.0745650383680487,0.940560791994405,NA
"ADORA1","ADORA1",-0.659613800948124,1.49049830448176,NA
"ADORA2A","ADORA2A",-1.79816457910641,1.92784906913259,NA
"ADORA2B","ADORA2B",-0.863233713414719,1.61199101892133,NA
"ADORA3","ADORA3",-0.602256079126548,1.4529963081802,NA
"ADPGK","ADPGK",0.476069091119081,0.634025156408827,NA
"ADPRH","ADPRH",-0.108979671460995,1.08678138588715,NA
"ADPRHL1","ADPRHL1",0.610859737399785,0.541292441652452,NA
"ADPRM","ADPRM",-0.306863811745432,1.24105296499205,NA
"ADRA1A","ADRA1A",-0.458861774572608,1.35366656964573,NA
"ADRA1B","ADRA1B",-1.07545728415455,1.71782995321067,NA
"ADRA1D","ADRA1D",-1.70639222419189,1.91206492261448,NA
"ADRA2A","ADRA2A",-0.464597546754766,1.357780310567,NA
"ADRA2B","ADRA2B",-0.871837371687955,1.61670289628196,NA
"ADRA2C","ADRA2C",-0.98081704314895,1.67331702788476,NA
"ADRB1","ADRB1",-1.43967881772156,1.85004171104825,NA
"ADRB2","ADRB2",0.369957305749165,0.711414301992947,NA
"ADRB3","ADRB3",-2.29144098677196,1.97806207867526,"+"
"ADRM1","ADRM1",0.553502015578208,0.579919700795604,NA
"ADSL","ADSL",0.78866867504667,0.430305680945655,NA
"ADTRP","ADTRP",-0.559237787760366,1.42400055283132,NA
"AEBP1","AEBP1",0.946402410056004,0.343943376627297,NA
"AEBP2","AEBP2",0.157733735009334,0.874666616547771,NA
"AEN","AEN",-0.060225607912655,1.04802404943596,NA
"AFAP1","AFAP1",0.378560964022402,0.70501391447327,NA
"AFAP1L1","AFAP1L1",0.50188006593879,0.615751888191704,NA
"AFAP1L2","AFAP1L2",0.163469507191492,0.870148779920968,NA
"AFDN","AFDN",0.903384118689822,0.36632206575592,NA
"AFF1","AFF1",1.01523167624189,0.309995404393647,NA
"AFF2","AFF2",-1.15289020861368,1.751044548532,NA
"AFF3","AFF3",0.0200752026375517,0.983983381587338,NA
"AFF4","AFF4",1.07258939806347,0.283455383654782,NA
"AFG1L","AFG1L",-0.292524381290037,1.23011427887434,NA
"AFG3L2","AFG3L2",0.825951194230695,0.408831778152586,NA
"AFMID","AFMID",-0.0774329244591275,1.06172085052945,NA
"AFP","AFP",-2.06487798557674,1.96106545344784,"+"
"AFTPH","AFTPH",0.562105673851445,0.574044022831255,NA
"AGA","AGA",0.0487540635483396,0.961115290586402,NA
"AGAP1","AGAP1",0.490408521574475,0.623844847800936,NA
"AGAP2","AGAP2",-0.404371938842111,1.31406076805418,NA
"AGAP3","AGAP3",0.229430887286304,0.818534031751708,NA
"AGAP4","AGAP4",-0.418711369297505,1.32457291438091,NA
"AGAP5","AGAP5",-0.12045121582531,1.09587427767169,NA
"AGAP6","AGAP6",-0.060225607912655,1.04802404943596,NA
"AGAP9","AGAP9",-0.0860365827323642,1.06856266378349,NA
"AGBL1","AGBL1",0.846026396868246,0.397538018710285,NA
"AGBL2","AGBL2",-1.50277231172529,1.86710223175858,NA
"AGBL3","AGBL3",-0.633802826128415,1.47379049140387,NA
"AGBL4","AGBL4",-1.52571540045392,1.87291924256298,NA
"AGBL5","AGBL5",0.0315467470018666,0.974833511962808,NA
"AGER","AGER",-0.975081270966792,1.67048005188524,NA
"AGFG1","AGFG1",0.742782497589409,0.457613373618256,NA
"AGFG2","AGFG2",0.499012179847711,0.617770803587172,NA
"AGGF1","AGGF1",0.484672749392317,0.627908499700938,NA
"AGK","AGK",0.542030471213893,0.587797514735325,NA
"AGL","AGL",1.40526418462861,0.159942734289036,NA
"AGMAT","AGMAT",-0.576445104306839,1.43568563509788,NA
"AGMO","AGMO",-0.911987776963058,1.63822484800115,NA
"AGO1","AGO1",0.59652030694439,0.550827692034663,NA
"AGO2","AGO2",0.708367864496464,0.47871684318603,NA
"AGO3","AGO3",0.266713406470328,0.789689830860899,NA
"AGO4","AGO4",0.542030471213893,0.587797514735325,NA
"AGPAT1","AGPAT1",0.332674786565141,0.739379783896524,NA
"AGPAT2","AGPAT2",-0.0200752026375517,1.01601661841266,NA
"AGPAT3","AGPAT3",0.648142256583809,0.516892945281808,NA
"AGPAT4","AGPAT4",0.154865848918255,0.876927077390698,NA
"AGPAT5","AGPAT5",0.324071128291905,0.745884184667357,NA
"AGPS","AGPS",0.777197130682355,0.437042474823356,NA
